tx_name,Task Name,tx_difficulty,total_correctness,total_compute,total_robustness,total_memtotal,made_submission,compile_success,score_percentage,Time spent,Remarks on Score,id_task_session,js_comments,id_infra_instan,nu_pgmr_comment_flux_all,nu_pgmr_cyclo_flux_all,nu_pgmr_filesize_flux_all,nu_pgmr_nom_flux_all,nu_pgmr_dac_flux_all,nu_pgmr_fanout_flux_all,nu_loc_flux_source_all,nu_loc_added_source_all,nu_ce_models_units_all,nu_aberrant_ce_units_all,nu_ce_hours_all,nu_aberrant_ce_all,loc_submit,cyclo_submit,nom_submit,dac_submit,fanout_submit,ce_units_submit,aberrant_ce_units_submit,id_test_session,tx_file_type,correctness_norm,compute_norm,robustness_norm,memtotal_norm,task_score,avg_bce
95,4,intermediate,5,0,0,0,True,True,47.9,0.8499999999999999,PASSED,3800,0,836886,15,27,526,14,0,7,53,31,333.9855541172145,3.553747079068573,18.819221088853947,0.20024444515761566,20,5,2,0,1,5.203742272373341,0.13350397698898145,4747,java,20,0,0,0,4,1.2085817278287465
96,14,difficult,14,0,0,0,True,True,61.6,1,FAILED,3518,"[{""question"":""Justify why the designers of the vending machine did not want to return change unless it was possible from the input coins alone."",""answer"":""""},{""question"":""Describe what your solution does if the button to request coffee is pressed and insufficient funds are available."",""answer"":""we need to check the data""},{""question"":""Describe the data structures you used to track the input of coins."",""answer"":""we need track in data in data structure format (type of list - FIFO, LIFO)""}]",813213,8,4,565,0,0,2,89,47,383.71747970800993,8.649718498966685,21.621486310598087,0.4873892381922451,34,10,8,0,1,6.933908407762762,0.28002263649296705,4379,cs,3.0612244897959178,0,0,0,0.21865889212827988,1.892458614864865
96,6,easy,0,0,0,0,True,False,57.9,1,0,3516,"[{""question"":""how you ensured your solution produced accurate results?"",""answer"":""requrie timing""}]",813211,0,5,407,0,0,2,56,30,196.71635739474218,4.375064500104801,11.084457324481779,0.2465235549576268,14,3,2,0,0,1.1333556424303173,0,4379,cs,0,0,0,0,0,1.892458614864865
96,0,intermediate,0,0,0,0,True,False,51.8,0.95,0,3517,"[{""question"":""How did you ensure your solution is robust to difficult input?"",""answer"":""na""},{""question"":""Is your solution exact or approximate?"",""answer"":""no""},{""question"":""How did you estimate the area under the curve?"",""answer"":""using formula""}]",813212,0,4,633,0,0,0,86,46,278.9634093733627,4.04755338293382,15.718865717333706,0.22806915162455585,15,4,2,0,0,9.70910729360199,0,4379,cs,0,0,0,0,0,1.892458614864865
97,1,easy,2,0,0,0,True,True,52.90000000000001,0.05,PASSED,2884,"[{""question"":""how you ensured your solution produced accurate results"",""answer"":""First dummy answer""},{""question"":""any potentially problematic inputs you considered when writing your implementation"",""answer"":""Second Dummy Answer""}]",645601,0,2,45,2,0,0,14,11,27.69229263944128,0.18317218868548185,1.5603889785484202,0.010321278491558802,9,2,2,0,0,9.699881517662416,0.18317218868548185,2035,java,50,0,0,0,25,2.9860948192771084
97,1,easy,2,0,0,0,True,True,51.5,0.05,PASSED,2886,"[{""question"":""how you ensured your solution produced accurate results"",""answer"":""First dummy answer""},{""question"":""any potentially problematic inputs you considered when writing your implementation"",""answer"":""Second dummy answer.""}]",645602,0,2,65,2,0,0,23,20,39.75157558301,0.1877416631797388,2.2398983438199993,0.010578756546244728,9,2,2,0,0,9.941857996244432,0.1877416631797388,2036,java,50,0,0,0,25,2.9860948192771084
97,1,easy,2,0,0,0,True,True,55.3,0.1,PASSED,2824,"[{""question"":""how you ensured your solution produced accurate results"",""answer"":""Because I am confident on it. :)""},{""question"":""any potentially problematic inputs you considered when writing your implementation"",""answer"":""No. all cases covered.""}]",835326,0,2,62,2,0,0,7,4,26.11959542568697,0.19115291654989414,1.4717715631943422,0.010770971839905368,9,2,2,0,0,10.122500886165069,0.19115291654989414,1972,java,50,0,0,0,25,3.4350177443609033
97,1,easy,2,0,0,0,True,True,52.40000000000001,0.05,PASSED,2846,"[{""question"":""how you ensured your solution produced accurate results"",""answer"":""This is a model answer""},{""question"":""any potentially problematic inputs you considered when writing your implementation"",""answer"":""this is second mosel answer""}]",644981,0,2,66,2,0,0,14,11,28.48868708262159,0.18223308837088253,1.6052637430865442,0.010268362620715916,9,2,2,0,0,9.650151469393718,0.18223308837088253,2001,java,50,0,0,0,25,3.4350177443609033
97,1,easy,2,0,0,0,True,True,69.3,0.1,ACCEPTABLE,2847,"[{""question"":""how you ensured your solution produced accurate results"",""answer"":""fdmkfldklf""},{""question"":""any potentially problematic inputs you considered when writing your implementation"",""answer"":""vkdmvkldmvkldmvkld""}]",644982,0,1,146,0,0,0,24,14,59.9005220606256,0.22668933493835364,3.3752393003233285,0.012773356991341364,12,3,2,0,0,6.424073893707888,0,2001,cs,37.5,0,0,0,18.75,3.4350177443609033
97,1,easy,2,0,0,0,True,True,52.2,0.1,PASSED,2870,"[{""question"":""how you ensured your solution produced accurate results"",""answer"":""sample answer 1""},{""question"":""any potentially problematic inputs you considered when writing your implementation"",""answer"":""sample answer 2""}]",644991,0,2,61,2,0,0,13,11,27.804880889174623,0.19010787001649748,1.5667330348634885,0.010712086173990516,9,2,2,0,0,10.067160456882991,0.19010787001649748,2026,java,50,0,0,0,25,3.4350177443609033
97,1,easy,2,0,0,0,True,True,51.3,0,PASSED,2871,"[{""question"":""how you ensured your solution produced accurate results"",""answer"":""first answer""},{""question"":""any potentially problematic inputs you considered when writing your implementation"",""answer"":""second answer""}]",645594,0,0,24,0,0,0,4,2,13.327619219055554,0,0.7509768299243272,0,6,4,2,0,0,7.5133294590745585,0,2026,py,50,0,0,0,25,3.4350177443609033
97,1,easy,2,0,0,0,True,True,56.89999999999999,0.2,ACCEPTABLE,2872,"[{""question"":""how you ensured your solution produced accurate results"",""answer"":""randome first answer""},{""question"":""any potentially problematic inputs you considered when writing your implementation"",""answer"":""random second answer""}]",644992,0,1,197,0,0,0,27,16,76.9092327076539,0.2523166689344817,4.3336360996963705,0.01421739089773534,12,3,2,0,0,5.9211885782925995,0,2027,cs,37.5,0,0,0,18.75,3.4350177443609033
97,1,easy,2,0,0,0,True,True,53.90000000000001,0.05,PASSED,2873,"[{""question"":""how you ensured your solution produced accurate results"",""answer"":""First answer""},{""question"":""any potentially problematic inputs you considered when writing your implementation"",""answer"":""Second Answer""}]",645595,0,0,74,0,0,0,7,4,10.265763103768627,0,0.5784491667798863,0,9,2,2,0,0,10.265763103768627,0,2027,java,50,0,0,0,25,3.4350177443609033
97,1,easy,2,0,0,0,True,True,52.2,0.05,PASSED,2906,"[{""question"":""how you ensured your solution produced accurate results"",""answer"":""sample answer 1""},{""question"":""any potentially problematic inputs you considered when writing your implementation"",""answer"":""sample answer 2""}]",645010,0,2,60,2,0,0,13,11,27.775537054567863,0.18317218868548185,1.5650795857718984,0.010321278491558802,9,2,2,0,0,9.699881517662416,0.18317218868548185,2049,java,50,0,0,0,25,3.4350177443609033
97,1,easy,2,0,0,0,True,True,51.1,0,PASSED,2878,"[{""question"":""how you ensured your solution produced accurate results"",""answer"":""test 1""},{""question"":""any potentially problematic inputs you considered when writing your implementation"",""answer"":""test2""}]",645598,0,0,24,0,0,0,4,2,14.18418822425723,0,0.7992422752049113,0,6,4,2,0,0,7.039394320631193,0,2030,py,50,0,0,0,25,3.4350177443609033
97,1,easy,2,0,0,0,True,True,52.2,0,PASSED,2879,"[{""question"":""how you ensured your solution produced accurate results"",""answer"":""sample answer 1""},{""question"":""any potentially problematic inputs you considered when writing your implementation"",""answer"":""sample answer 2""}]",644995,0,2,53,2,0,0,13,11,27.59163154482533,0.1856495776945885,1.5547169865377757,0.010460872946800162,9,2,2,0,0,9.831071629185058,0.1856495776945885,2030,java,50,0,0,0,25,3.4350177443609033
97,14,difficult,14,0,0,0,True,True,69.3,0.1,PASSED,2534,"[{""question"":""Justify why the designers of the vending machine did not want to return change unless it was possible from the input coins alone."",""answer"":""jkkjkjh""},{""question"":""Describe what your solution does if the button to request coffee is pressed and insufficient funds are available."",""answer"":""kbnbmb""}]",835606,4,23,2199,14,0,0,62,52,95.65999561754185,2.4383575394629573,5.3901930328804335,0.13739513300243705,41,16,7,0,0,5.814289759980997,0,1769,py,7.142857142857142,0,0,0,0.5102040816326531,3.687183925549916
97,14,difficult,14,0,0,0,True,True,68.60000000000001,0.1,PASSED,2535,"[{""question"":""Justify why the designers of the vending machine did not want to return change unless it was possible from the input coins alone."",""answer"":""vmmdnvm,dnm""},{""question"":""Describe the data structures you used to track the input of coins."",""answer"":""ndbvfm,n,mf""}]",835327,2,7,119,1,1,1,78,52,26.289576347604427,3.175414848285339,1.4813495479634955,0.1789264036783419,56,15,7,0,1,26.289576347604427,3.175414848285339,1769,java,7.142857142857142,0,0,0,0.5102040816326531,3.687183925549916
97,14,difficult,14,0,0,0,True,True,65.8,0.033333333333333326,PASSED,2387,"[{""question"":""Justify why the designers of the vending machine did not want to return change unless it was possible from the input coins alone."",""answer"":""sample answer 1.""},{""question"":""Describe the data structures you used to track the input of coins."",""answer"":""sample answer 2.""}]",835433,2,15,1392,7,0,1,56,56,25.22678401331757,2.145259145728682,1.4214639521228325,0.12087979752018002,56,15,7,0,1,25.22678401331757,2.145259145728682,1662,java,7.142857142857142,0,0,0,0.5102040816326531,3.843220342205323
97,14,difficult,14,0,0,0,True,True,68.8,0.033333333333333326,PASSED,2388,"[{""question"":""Describe what your solution does if the button to request coffee is pressed and insufficient funds are available."",""answer"":""answer 1.""},{""question"":""Describe the data structures you used to track the input of coins."",""answer"":""answer 2.""}]",835785,4,23,2192,14,0,0,42,42,45.10585891184938,2.4383575394629573,2.541598344001533,0.13739513300243705,41,16,7,0,0,27.23621572183408,0.3262327957234427,1663,py,7.142857142857142,0,0,0,0.5102040816326531,3.843220342205323
97,7,easy,1,1,0,0,True,True,69.1,0.1,PASSED,2351,"[{""question"":""If you had more time, describe the additional steps you would take to further optimise the code or explain why this is not possible."",""answer"":""first dummy answer.""},{""question"":""Describe in words the steps you took to optimise the code."",""answer"":""second dummy answer.""}]",835310,0,12,1428,6,0,0,57,30,99.35886055168136,1.476900786816547,5.59861449337555,0.08321953476960389,36,12,5,0,0,17.040933750023115,0.19586823566374253,1626,py,100,100,0,0,100,3.8708335271317833
97,12,easy,6,0,0,0,True,True,63,1,PASSED,2450,"[{""question"":""Why is the median more complex to calculate for even length lists?"",""answer"":""kdjkljdkl""},{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""dvkdlvkldjvkdj""}]",835510,1,1,85,0,0,0,9,5,13.220122397004411,0.3973602366599805,0.7449196623744407,0.022390220335694648,14,3,2,1,1,13.220122397004411,0.3973602366599805,1713,java,16.666666666666668,0,0,0,2.7777777777777786,3.8708335271317833
97,9,easy,5,0,0,0,True,True,62.6,0.1,PASSED,2451,"[{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""cknslkcnsk csnclnslcks""}]",835911,0,1,202,0,0,1,6,5,12.851497214185695,0.18077556405946013,0.7241485879106931,0.010186234900157643,20,4,2,0,3,12.851497214185695,0.18077556405946013,1713,java,20,0,0,0,4,3.8708335271317833
97,9,easy,5,0,0,0,True,True,68.7,0.2,PASSED,2455,"[{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""cnlkdlnlvn""}]",835463,0,1,134,0,0,0,6,5,14.365069092665902,0.1700843081978344,0.8094344437324518,0.0095838103183243,16,2,1,0,0,14.365069092665902,0.1700843081978344,1715,js,20,0,0,0,4,3.8708335271317833
97,12,easy,6,0,0,0,True,True,67.5,0,PASSED,2454,"[{""question"":""Why is the median more complex to calculate for even length lists?"",""answer"":""sldskmfklsmf""},{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""kdmvkldnlkvd""}]",835862,0,2,432,1,0,0,11,11,19.025397909338785,0.11236027100215584,1.0720319042110684,0.0063312103039372975,11,2,1,0,0,19.025397909338785,0.11236027100215584,1715,js,16.666666666666668,0,0,0,2.7777777777777786,3.8708335271317833
97,9,easy,5,0,0,0,True,True,55.2,0,PASSED,2453,"[{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""dnsnksnfkjs""}]",835343,0,9,864,2,0,0,18,16,51.33701601363314,1.422507341972005,2.892707910544929,0.08015460500933477,10,5,1,0,0,12.625428099164901,0.16171910669650355,1714,py,20,0,0,0,4,3.8708335271317833
97,12,easy,6,0,0,0,True,True,57.3,0.2,PASSED,2452,"[{""question"":""Why is the median more complex to calculate for even length lists?"",""answer"":""nnasmdnmsa""},{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""cncldnvkld""}]",835619,0,14,1281,4,0,0,20,20,53.075790378780994,2.527390200176436,2.9906833433083015,0.14241189287555373,8,5,1,0,0,17.7127610577442,0.7101076440900577,1714,py,16.666666666666668,0,0,0,2.7777777777777786,3.8708335271317833
97,10,easy,6,0,0,0,True,True,51.2,0.7333333333333331,PASSED,2524,"[{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""kdklbkl""}]",835917,85,10,1065,6,0,0,105,60,171.28297885850887,4.49124767174624,9.651352305987757,0.2530701758128423,31,7,3,0,1,5.56435993285664,0,1764,cs,16.666666666666668,0,0,0,2.7777777777777786,3.8708335271317833
97,10,easy,6,0,0,0,True,True,70.8,0.2666666666666666,PASSED,2525,"[{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""cvkldvlkd""}]",835426,29,4,1231,0,0,0,41,28,103.51619555705463,1.8958153781602445,5.8328695551351775,0.10682428717478464,26,6,2,0,0,8.38298922027686,0,1764,js,16.666666666666668,0,0,0,2.7777777777777786,3.8708335271317833
97,13,easy,5,0,0,0,True,True,65.3,0.1,PASSED,2705,"[{""question"":""briefly describe what a Hamiltonian Cycle is in your own words"",""answer"":""fkdldlghl vdlvl""},{""question"":""describe how you used the library to find a (near) optimal shortest path through the tourist locations"",""answer"":""vkclvkljblkdvldnvl""}]",835858,0,10,1756,4,2,3,58,58,27.15413458086607,0.3678622117682244,1.5300651655564337,0.020728083020834467,58,10,4,2,3,27.15413458086607,0.3678622117682244,1855,java,20,0,0,0,4,3.8708335271317833
97,10,easy,6,0,0,0,True,True,54,0.6666666666666666,PASSED,2592,"[{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""jhighjk""}]",835679,6,38,229,18,0,0,50,26,218.1560417486653,2.9732334977494137,12.292528017833137,0.16753400814244604,18,7,3,0,0,8.679207311438777,0.348886905561255,1809,java,16.666666666666668,0,0,0,2.7777777777777786,3.8708335271317833
97,6,easy,7,0,0,0,True,True,67.60000000000001,0.3,PASSED,2427,"[{""question"":""how you ensured your solution produced accurate results?"",""answer"":""jjvlkdsjkl dlkgjkgjlk""}]",835727,0,8,1108,2,0,0,57,32,113.82860901464993,2.1689322006173075,6.4139473485479055,0.1222137128596479,14,3,1,0,0,15.114906393878632,0.6636280662538022,1699,js,14.285714285714285,0,0,0,2.0408163265306123,3.8708335271317833
97,10,easy,6,0,0,0,True,True,67.80000000000001,0,PASSED,2428,"[{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""jjdjog ljdsjwgjor""}]",835639,0,6,652,2,0,0,26,26,23.236663919003448,0.13448219243123247,1.3093258384033266,0.007577723289759252,26,6,2,0,0,23.236663919003448,0.13448219243123247,1699,js,16.666666666666668,0,0,0,2.7777777777777786,3.8708335271317833
97,8,easy,1,1,0,1,True,True,61.5,0.4,PASSED,2526,"[{""question"":""Outline why your solution runs faster than the original version."",""answer"":""hjgjhghj""},{""question"":""Describe in words the steps you took to optimise the code."",""answer"":""hkjhjkk""}]",835745,20,15,984,6,3,4,58,30,100.55071542229422,2.4947462124733626,5.665772428919129,0.14057248870302969,53,11,6,0,1,16.021803998423948,0.4560669098560447,1765,java,100,100,0,100,100,3.8708335271317833
97,7,easy,1,1,0,0,True,True,64.7,0.15,PASSED,2527,"[{""question"":""Outline why your solution runs faster than the original version."",""answer"":""hjjhgk""},{""question"":""Describe in words the steps you took to optimise the code."",""answer"":""jhjgjh""}]",835581,8,2,262,0,0,0,30,16,71.8872748742434,0.32695198663780073,4.050661780595473,0.018422897775444997,39,14,5,0,0,6.440797934643617,0,1765,py,100,100,0,0,100,3.8708335271317833
97,6,easy,7,0,0,0,True,True,52.3,0.6,PASSED,2425,"[{""question"":""how you ensured your solution produced accurate results?"",""answer"":""cnsjcnslvls""}]",835535,0,5,198,1,0,0,23,14,69.74528260698644,0.6114325615241794,3.929966063217299,0.034452641482240504,10,5,1,0,0,14.678790747188275,0.18802062855810847,1698,py,14.285714285714285,0,0,0,2.0408163265306123,3.8708335271317833
97,10,easy,6,0,0,0,True,True,57.6,0.06666666666666668,PASSED,2426,"[{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""jjkhjkd""}]",835291,2,15,889,4,0,0,19,19,35.60797858026602,2.9329138438978357,2.0064173829327387,0.165262100059282,19,12,2,0,0,23.808957805138512,1.5383138809300196,1698,py,16.666666666666668,0,0,0,2.7777777777777786,3.8708335271317833
97,12,easy,8,0,0,0,True,True,67.5,0.2,PASSED,2537,"[{""question"":""Why is the median more complex to calculate for even length lists?"",""answer"":""bhgjhghjjh""},{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""hhjghjghj""}]",835935,0,9,666,5,0,0,23,20,72.66280339310471,2.4992476491242885,4.094360804332411,0.14082613300143398,15,1,1,0,0,9.285658295027623,0,1770,js,12.5,0,0,0,1.5625,3.8708335271317833
97,12,easy,8,0,0,0,True,True,65.7,0.4,PASSED,2536,"[{""question"":""Why is the median more complex to calculate for even length lists?"",""answer"":""dnvjkdjk""},{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""vdhvjkdvkj""}]",835567,0,2,456,1,0,0,15,13,29.772487735100608,0,1.677602585336405,0,14,5,2,0,0,6.091524043744457,0,1770,py,12.5,0,0,0,1.5625,3.8708335271317833
97,1,easy,2,0,0,0,True,True,55.1,0.1,PASSED,2729,"[{""question"":""how you ensured your solution produced accurate results"",""answer"":""dummy answer 1""},{""question"":""any potentially problematic inputs you considered when writing your implementation"",""answer"":""dummy answer 2""}]",835894,0,2,61,2,0,0,7,4,30.634692169184017,0.1812229236605412,1.7261855724410249,0.010211442455200614,9,2,2,0,0,9.596658206721296,0.1812229236605412,1876,java,50,0,0,0,25,3.8708335271317833
97,5,intermediate,4,0,3,0,True,True,56.10000000000001,0,FAILED,2815,"[{""question"":""What other corner cases did you consider?"",""answer"":""bkbkbkj""},{""question"":""How did you ensure that null values were handled correctly?"",""answer"":""jvjdnlvkdnvl""}]",835782,0,0,19,0,0,0,1,1,6.618149837744921,0.11205411098819766,0.372915605062288,0.006313958979979663,8,1,1,0,0,6.227869321400162,0.11205411098819766,1965,js,12.5,0,33.333333333333336,0,6.547619047619048,3.8708335271317833
97,0,intermediate,4,0,2,0,True,True,56.2,1,FAILED,2322,"[{""question"":""How did you ensure your solution is robust to difficult input?"",""answer"":""First answer""},{""question"":""How did you estimate the area under the curve?"",""answer"":""Second answer""}]",835604,79,61,1613,10,0,0,295,151,828.8370286294478,17.92616256720243,46.70282021518842,1.0100928392505346,0,9,2,0,0,3.6661560491081966,0,1596,py,12.5,0,25,0,6.25,3.942694422310757
97,11,intermediate,4,0,0,0,True,True,67.80000000000001,0.033333333333333326,PASSED,2303,"[{""question"":""Describe how the performance of your implementation changes as the distance between the start of the first building and end of the last building increases."",""answer"":""random answer 1""},{""question"":""Describe in words the algorithm you developed."",""answer"":""random answer 2""}]",835670,4,17,1865,5,0,0,45,45,38.49212716198385,1.760455683697853,2.1689316867502133,0.0991971189179401,44,16,4,0,0,26.29036640645784,0.3182533669030661,1576,0,25,0,0,0,6.25,3.9740310483870966
97,2,intermediate,1,0,2,0,True,True,61,1,PASSED,2533,"[{""question"":""the classes you used in the standard library and why"",""answer"":""bnbmn""},{""question"":""describe how you found a source of information for determining the daylight saving time rules"",""answer"":""nmbnmbmn""}]",835512,8,0,256,1,0,0,9,5,18.681900570808423,0.5903645240373591,1.0526767187021553,0.033265512127437384,10,2,1,0,1,0.4142131798323365,0,1768,cs,100,0,50,0,50,3.9740310483870966
97,11,intermediate,4,0,0,0,True,True,66.8,0.06666666666666668,PASSED,2301,"[{""question"":""Describe how the performance of your implementation changes as the distance between the start of the first building and end of the last building increases."",""answer"":""random answer.""},{""question"":""Describe how the performance of your implementation changes as the number of buildings increases."",""answer"":""random answer.""}]",835452,7,14,1890,2,2,2,53,53,29.020296687296053,2.1371557655018862,1.635218567659034,0.1204231930288325,53,14,2,2,2,29.020296687296053,2.1371557655018862,1574,java,25,0,0,0,6.25,3.9740310483870966
97,15,intermediate,8,0,0,0,True,True,67.80000000000001,0.25,PASSED,2529,"[{""question"":""If you had more time, describe what changes you would make (if any) to make your implementation more efficient."",""answer"":""njhjkkj""},{""question"":""Describe why a builder interface is appropriate."",""answer"":""nhkjhjk""}]",835818,59,33,979,21,6,6,43,33,98.06226368093941,3.9542859394476975,5.5255546173635315,0.22281377270855185,32,11,7,2,2,17.380404818579663,0.959677151802348,1766,java,12.5,0,0,0,1.5625,3.9740310483870966
97,15,intermediate,8,0,0,0,True,True,67,0.1,PASSED,2528,"[{""question"":""Describe how you would extend your pattern language to allow the specification of a literal full stop character (.)."",""answer"":""njjnjk""},{""question"":""Describe why a builder interface is appropriate."",""answer"":""nmnm,n,m,m""}]",835481,1,0,2350,0,0,0,100,63,78.04834240822595,0.9944304461468074,4.397821981496516,0.05603358047323356,34,0,0,0,0,5.141458369493925,0,1766,js,12.5,0,0,0,1.5625,3.9740310483870966
97,3,intermediate,5,0,0,0,True,True,68.60000000000001,0.25,PASSED,2406,"[{""question"":""Describe why the fixes you made constituted \u0027fixing the code in place\u0027."",""answer"":""first answer.\nextended""},{""question"":""Describe the faults you found in words."",""answer"":""second answer.\nextended""}]",835871,46,42,8050,16,7,17,195,143,105.71441690586012,8.058301735219574,5.956733635648343,0.4540644350820325,31,5,1,0,2,23.45446222543139,1.3644493619631095,1681,java,20,0,0,0,4,3.9740310483870966
97,2,intermediate,1,0,3,0,True,True,70.7,0.06666666666666668,PASSED,2339,"[{""question"":""the classes you used in the standard library and why"",""answer"":""first input""},{""question"":""the URL to the source of information on daylight saving time you used"",""answer"":""second input""}]",835349,1,7,945,5,0,0,15,15,31.87947684397471,2.1687531905273163,1.7963259653835342,0.12220362610463965,14,6,4,0,0,23.24521808257332,1.5528013287285891,1613,py,100,0,33.333333333333336,0,33.333333333333336,3.9740310483870966
98,15,intermediate,0,0,0,0,True,False,73.79999999999998,0.8,0,3420,0,808029,0,18,422,18,0,0,40,30,148.89904927136075,3.708569365846005,8.390075838952175,0.20896828009127832,16,3,3,0,0,12.4759605412096,0.1169658259100985,4224,java,0,0,0,0,0,1.5497407407407406
98,3,intermediate,5,0,0,0,True,True,67.90000000000002,1,FAILED,3422,0,808031,1,20,325,12,9,13,92,87,130.0593698313917,9.252857943618029,7.328508689555401,0.5213745840144738,40,10,6,4,6,31.263434431183747,2.1687093130795634,4224,java,4,0,0,0,0.8,1.5497407407407406
99,4,intermediate,5,0,0,0,True,True,74.59999999999998,0.8499999999999999,FAILED,3663,"[{""question"":""Describe any other corner cases you considered."",""answer"":""NA""},{""question"":""How did you ensure that null values were handled correctly?"",""answer"":""NA""},{""question"":""Describe in words how you made a complete copy of the input array."",""answer"":""""}]",834085,0,0,72,0,0,0,31,16,106.98380813465023,0.0326162945391114,6.028260544187834,0.001837843734448752,12,2,2,0,0,6.280968156812531,0,4495,cs,4,0,0,0,0.8,2.158640290620872
100,14,difficult,14,0,0,0,True,True,65.10000000000001,1,FAILED,3250,"[{""question"":""Justify why the designers of the vending machine did not want to return change unless it was possible from the input coins alone."",""answer"":""The machine returns only those coins which are a subset of the coins that the user has entered.""},{""question"":""Describe what your solution does if the button to request coffee is pressed and insufficient funds are available."",""answer"":""I didn\u0027t solve coffee presses. i only solved if the input coins is valid or not. e.g. if coins are 1 or 2 input is valid""},{""question"":""Describe the data structures you used to track the input of coins."",""answer"":""nothing""}]",732237,0,22,123,16,2,4,108,101,95.34295948501696,3.0790934963509446,5.372328867806253,0.17349894492964849,34,10,8,1,2,20.088651563377496,1.059204235416244,2757,java,3.0612244897959178,0,0,0,0.21865889212827988,1.9899139312977097
101,12,easy,8,0,0,0,True,True,66.2,0.9333333333333332,FAILED,3552,"[{""question"":""Why is the median more complex to calculate for even length lists?"",""answer"":""1Used linq Max () and Min() function to find the maximum and minimum value  from the list of numbers""},{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""""}]",822189,2,0,282,0,0,0,31,16,120.71840255452679,1.0538158176820769,6.802169372779512,0.059379792375481716,18,2,2,0,1,5.792149529435878,0,4390,cs,4.6875,0,0,0,0.5859375,1.3428841417910449
102,1,easy,2,0,0,0,True,True,61.4,0,ACCEPTABLE,2849,"[{""question"":""how you ensured your solution produced accurate results"",""answer"":""fb""},{""question"":""any potentially problematic inputs you considered when writing your implementation"",""answer"":""""}]",644983,0,6,102,4,0,0,29,25,49.72687655911764,0.4848909318151122,2.8019807218840107,0.027322348339073453,12,3,2,0,0,9.724101883955912,0.18412780303127632,2004,java,37.5,0,0,0,18.75,2.9687602523659304
102,1,easy,2,0,0,0,True,True,64.3,0.05,PASSED,3479,"[{""question"":""how you ensured your solution produced accurate results"",""answer"":""sdv""},{""question"":""any potentially problematic inputs you considered when writing your implementation"",""answer"":""cx""}]",812520,0,2,75,2,0,0,12,10,35.02289353629834,0.5961516389187029,1.973449355835539,0.03359160106474628,9,2,2,0,0,14.317662088832533,0.2703741789933352,4463,java,50,0,0,0,25,2.9687602523659304
103,1,easy,2,0,0,0,True,True,78.4,1,ACCEPTABLE,3756,"[{""question"":""how you ensured your solution produced accurate results"",""answer"":""Test""},{""question"":""any potentially problematic inputs you considered when writing your implementation"",""answer"":""yes""}]",834349,10,52,633,22,0,0,140,74,808.8425987448426,14.78344371279804,45.57618586856654,0.8330087701581655,16,4,2,0,0,8.499341226450232,0,4580,js,37.5,0,0,0,18.75,0.5532634529147983
103,15,intermediate,0,0,0,0,True,True,79,1,FAILED,3757,0,834350,32,0,2767,0,0,0,147,89,680.8568370378616,2.1315969716603527,38.364519627026894,0.12010996939085905,39,0,0,0,0,10.911650858264068,0,4580,js,0,0,0,0,0,0.5532634529147983
104,9,easy,0,0,0,0,True,False,69.89999999999999,1,0,3708,"[{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""with proper test cases""}]",834246,0,22,840,10,6,16,48,26,277.21964751058846,3.8976455214595407,15.620609251994667,0.2196222318303792,20,4,2,0,2,19.113394283349802,0.17218698396780216,4530,java,0,0,0,0,0,2.2424205583756343
104,11,intermediate,0,0,0,0,True,False,70.3,0.9666666666666665,0,3709,"[{""question"":""Describe how the performance of your implementation changes as the distance between the start of the first building and end of the last building increases."",""answer"":""a""},{""question"":""Describe how the performance of your implementation changes as the number of buildings increases."",""answer"":""""},{""question"":""Describe in words the algorithm you developed."",""answer"":""""}]",834247,17,146,7196,35,35,41,299,156,911.8380296035907,34.155887137600196,51.379711681519254,1.924595790459998,20,5,2,2,2,24.144719963702464,1.2054107415792703,4530,java,0,0,0,0,0,2.2424205583756343
104,0,intermediate,4,0,2,0,True,True,72.09999999999998,1,FAILED,3707,"[{""question"":""How did you ensure your solution is robust to difficult input?"",""answer"":""""},{""question"":""Is your solution exact or approximate?"",""answer"":""not sure""},{""question"":""How did you estimate the area under the curve?"",""answer"":""""}]",834245,2,28,320,18,0,9,50,28,289.69820797780693,2.422774967709313,16.323743819967028,0.13651709543659116,15,3,2,0,1,14.935576934379206,0.20615627700691408,4530,java,12.5,0,25,0,6.25,2.2424205583756343
